Date,Cases,Deaths,Daily cases,Daily deaths,Active cases,Recoveries
14/10/2023,7619981,146480,179,6,2772,7470729
15/10/2023,7620132,146487,151,7,2785,7470860
16/10/2023,7620284,146494,152,7,2800,7470990
17/10/2023,7620435,146501,151,7,2813,7471121
18/10/2023,7620586,146509,151,8,2826,7471251
19/10/2023,7620737,146516,151,7,2839,7471382
20/10/2023,7620889,146523,152,7,2851,7471515
21/10/2023,7621040,146530,151,7,2863,7471647
22/10/2023,7621195,146537,155,7,2879,7471779
23/10/2023,7621351,146544,156,7,2896,7471911
24/10/2023,7621506,146551,155,7,2911,7472044
25/10/2023,7621661,146559,155,8,2926,7472176
26/10/2023,7621817,146566,156,7,2904,7472347
27/10/2023,7621972,146573,155,7,2880,7472519
28/10/2023,7622127,146580,155,7,2856,7472691
29/10/2023,7622260,146588,133,8,2808,7472864
30/10/2023,7622394,146595,134,7,2764,7473035
31/10/2023,7622527,146603,133,8,2717,7473207
1/11/2023,7622661,146610,134,7,2673,7473378
2/11/2023,7622794,146618,133,8,2654,7473522
3/11/2023,7622928,146625,134,7,2637,7473666
4/11/2023,7623061,146633,133,8,2618,7473810
5/11/2023,7623154,146637,93,4,2564,7473953
6/11/2023,7623248,146641,94,4,2507,7474100
7/11/2023,7623341,146645,93,4,2448,7474248
8/11/2023,7623434,146650,93,5,2389,7474395
9/11/2023,7623527,146654,93,4,2328,7474545
10/11/2023,7623621,146658,94,4,2266,7474697
11/11/2023,7623714,146662,93,4,2204,7474848
12/11/2023,7623771,146666,57,4,2106,7474999
13/11/2023,7623828,146669,57,3,2008,7475151
14/11/2023,7623885,146673,57,4,1909,7475303
15/11/2023,7623941,146677,56,4,1810,7475454
16/11/2023,7623998,146681,57,4,1734,7475583
17/11/2023,7624055,146684,57,3,1658,7475713
18/11/2023,7624112,146688,57,4,1581,7475843
19/11/2023,7624154,146690,42,2,1491,7475973
20/11/2023,7624196,146693,42,3,1399,7476104
21/11/2023,7624238,146695,42,2,1308,7476235
22/11/2023,7624281,146698,43,3,1217,7476366
23/11/2023,7624323,146700,42,2,1167,7476456
24/11/2023,7624365,146703,42,3,1114,7476548
25/11/2023,7624407,146705,42,2,1064,7476638
26/11/2023,7624449,146708,42,3,1012,7476729
27/11/2023,7624490,146710,41,2,961,7476819
28/11/2023,7624532,146713,42,3,908,7476911
29/11/2023,7624574,146716,42,3,857,7477001
30/11/2023,7624616,146719,42,3,842,7477055
1/12/2023,7624657,146721,41,2,827,7477109
2/12/2023,7624699,146724,42,3,811,7477164
