Cases,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,20,31,32,35,40,45,45,54,58,62,67,78,87,93,96,119,130,142,159,164,175,187,212,223,231,237,255,261,262,263,267,273,273,277,279,280,284,287,288,290,290,290,290,290,290,290,290,290,292,292,292,292,292,292,292,292,292,293,293,293,293,313,313,313,313,313,313,313,344,346,350,352,356,356,356,356,356,356,357,358,359,359,359,359,360,360,360,360,360,360,360,361,361,364,364,364,364,365,366,366,366,366,367,374,381,381,381,381,381,384,384,385,387,387,387,387,387,387,387,387,387,404,404,404,404,404,405,407,407,408,416,416,417,417,418,419,439,446,450,451,455,458,470,488,504,578,631,697,738,784,809,877,918,981,1011,1051,1057,1080,1100,1139,1162,1188,1200,1226,1232,1237,1253,1255,1260,1262,1268,1275,1280,1282,1284,1286,1286,1290,1290,1292,1292,1295,1295,1295,1295,1300,1305,1305,1306,1306,1309,1309,1309,1309,1312,1314,1314,1314,1314,1314,1315,1315,1315,1315,1320,1323,1343,1343,1344,1345,1345,1345,1346,1347,1348,1349,1354,1356,1358,1359,1362,1371,1373,1373,1375,1383,1389,1390,1393,1397,1397,1410,1418,1419,1422,1423,1427,1427,1430,1430,1443,1454,1455,1459,1464,1465,1465,1467,1479,1512,1513,1516,1516,1548,1550,1555,1568,1572,1573,1574,1575,1580,1584,1589,1600,1608,1610,1612,1616,1620,1627,1630,1630,1634,1635,1636,1647,1651,1655,1661,1665,1667,1672,1675,1675,1677,1680,1681,1683,1684,1690,1691,1703,1710,1711,1712,1723,1726,1728,1737,1746,1754,1767,1770,1777,1778,1782,1785,1786,1787,1788,1793,1794,1805,1810,1811,1811,1813,1814,1818,1820,1822,1822,1822,1823,1825,1825,1972,2069,2165,2239,2287,2333,2373,2442,2465,2470,2495,2568,2585,2621,2694,2696,2774,2822,2884,2947,2968,2989,3007,3013,3031,3040,3049,3061,3069,3075,3081,3100,3100,3131,3142,3148,3154,3161,3173,3186,3188,3191,3195,3215,3218,3219,3222,3225,3232,3235,3236,3237,3237,3240,3240,3241,3244,3251,3251,3256,3259,3259,3268,3285,3288,3294,3299,3305,3317,3329,3338,3356,3365,3366,3379,3388,3411,3443,3460,3469,3472,3479,3488,3494,3505,3522,3525,3536,3545,3550,3558,3626,3647,3664,3689,3712,3730,3763,3870,3941,4091,4259,4475,4598,4733,4869,5044,5322,5637,5940,6191,6481,6680,6901,7141,7361,7672,8276,8792,9171,9584,10053,10460,10815,11222,11615,12020,12392,12805,13146,13533,13817,14488,14853,15178,15605,16091,16540,17205,17901,18748,19180,19976,20489,20938,21334,21700,22168,23595,23879,24482,25142,25752,26490,27667,28562,30081,31549,33361,35059,36716,38883,41562,44614,47833,51759,55553,60390,66025,71525,77651,87428,94350,102263,111104,121317,133371,148639,161066,174068,187121,197938,210459,224723,238948,253168,265464,279365,291937,303885,317612,329711,345698,361104,374944,389400,405348,420488,436517,452323,466594,482440,496716,514290,535363,554265,572959,589918,607749,627701,654233,675549,695513,716625,740085,760882,779744,801514,826127,841831,863499,884091,907527,928445,948928,970900,990585,1010429,1028861,1046198,1063659,1080963,1099965,1115429,1131992,1146310,1165601,1184619,1200249,1214328,1230335,1246846,1262288,1275491,1289934,1303032,1314507,1323567,1332439,1341321,1348521,1355721,1362573,1370465,1377913,1383733,1389703,1394564,1400273,1407126,1413387,1418697,1423961,1429183,1434183,1440194,1446190,1452764,1458326,1465001,1471000,1476926,1484202,1492269,1500352,1508983,1518088,1527323,1536618,1548338,1559193,1571567,1583921,1596537,1609710,1623124,1636208,1649670,1664482,1678450,1691933,1706147,1723070,1739314,1756174,1772049,1787765,1804080,1821113,1839029,1858028,1878055,1899149,1924994,1945812,1967966,1990442,2013784,2035819,2057794,2080305,2103316,2126772,2149023,2172488,2197101,2220957,2246907,2270440,2295159,2319630,2344590,2368825,2393009,2418237,2443811,2467589,2493502,2519781,2545775,2571419,2596154,2620309,2643918,2666839,2688884,2720415,2746628,2770171,2797070,2822364,2845858,2872764,2898673,2924278,2950317,2975038,2998256,3023382,3048506,3074547,3099519,3125017,3149435,3174869,3201016,3225799,3251756,3276501,3300891,3324150,3346453,3370903,3395680,3420098,3443279,3466803,3487918,3507460,3524454,3537933,3551192,3569072,3587833,3609587,3635510,3669290,3706221,3746358,3787197,3829302,3869974,3915320,3964375,4017935,4073747,4139175,4203587,4276012,4348360,4434102,4525611,4630895,4750893,4868860,4999850,5140785,5287598,5449668,5621554,5801056,5987558,6185845,6391416,6616431,6839735,7055246,7281248,7495491,7705995,7905918,8123469,8344381,8556822,8750649,8951837,9113490,9264336,9411898,9556016,9691254,9813323,9928113,10030423,10121413,10217618,10310977,10398869,10477642,10548886,10603674,10656288,10715681,10768684,10817975,10860120,10896698,10927030,10951802,10976168,11002478,11027065,11048405,11068032,11083608,11096333,11110632,11124688,11137409,11149209,11160168,11169488,11177332,11186214,11194643,11202139,11208531,11213909,11217822,11221109,11223959,11227209,11231740,11235759,11239279,11241667,11243956,11246961,11249862,11254018,11256360,11258354,11260032,11261663,11263541,11265467,11267272,11268941,11270474,11271862,11273102,11274494,11275908,11277249,11278552,11279724,11280660,11281836,11282898,11283999,11285143,11286236,11287162,11287883,11288730,11289740,11290700,11291543,11292554,11293301,11293898,11294547,11295447,11296357,11297171,11297931,11298666,11299227,11299774,11300561,11301555,11302333,11303019,11303710,11304296,11304966,11305775,11306592,11307474,11308449,11309217,11309754,11310475,11311516,11312476,11313438,11314279,11314999,11315488,11316085,11317005,11318057,11319037,11320043,11320784,11321568,11322464,11323606,11324826,11326184,11327386,11328512,11329299,11330241,11331778,11333633,11335420,11337319,11339075,11340629,11342096,11344200,11346405,11348447,11350551,11352161,11353543,11355249,11357590,11359601,11362238,11364430,11366246,11367674,11369369,11372353,11375167,11378463,11381447,11384151,11385712,11387966,11391162,11394758,11398101,11401297,11403494,11405199,11407608,11410850,11413577,11416257,11417806,11419402,11420792,11422688,11426654,11430532,11433729,11437374,11439872,11441515,11443528,11446830,11449940,11452904,11455985,11458464,11460355,11462133,11465311,11467599,11469527,11472072,11473248,11474209,11475644,11477229,11478816,11479794,11481265,11481936,11482426,11483222,11484243,11485437,11486567,11487269,11487951,11488322,11489367,11490595,11491790,11492860,11493449,11494181,11494506,11495180,11495803,11497139,11497680,11498262,11498737,11498895,11499441,11499955,11500781,11501265,11501906,11502170,11502475,11502885,11503335,11504091,11504910,11505249,11505608,11505849,11506214,11506656,11507124,11507540,11508170,11508447,11508689,11508893,11509473,11509975,11510484,11510919,11511178,11511452,11511822,11512138,11512684,11513173,11513747,11514174,11514532,11514865,11515423,11515908,11516489,11517124,11517518,11517722,11518149,11518511,11519011,11519541,11520037,11520445,11520639,11521022,11521388,11521708,11522098,11522431,11522750,11522927,11523163,11523367,11523567,11523781,11524095,11524202,11524273,11524436,11524647,11524779,11525013,11525145,11525231,11525284,11525337,11525408,11525491,11525571,11525647,11525711,11525763,11525834,11525911,11525946,11526034,11526089,11526118,11526140,11526167,11526213,11526254,11526284,11526301,11526318,11526329,11526332,11526339,11526348,11526365,11526377,11526395,11526408,11526461,11526497,11526508,11526522,11526543,11526559,11526566,11526577,11526591,11526610,11526627,11526640,11526651,11526692,11526704,11526754,11526773,11526786,11526799,11526806,11526810,11526825,11526834,11526858,11526870,11526881,11526891,11526901,11526905,11526917,11526926,11526937,11526950,11526962,11526966,11526966,11526986,11526994,11527012,11527026,11527033,11527037,11527046,11527054,11527079,11527099,11527110,11527116,11527139,11527146,11527157,11527175,11527187,11527195,11527203,11527210,11527220,11527236,11527255,11527285,11527301,11527316,11527326,11527366,11527403,11527454,11527497,11527579,11527701,11527745,11527859,11528042,11528303,11528800,11529581,11530356,11531072,11532103,11533625,11535787,11538248,11540722,11543059,11544777,11546685,11549186,11551917,11554875,11557969,11559862,11561848,11563091,11564293,11565495,11567728,11571127,11573931,11575883,11577938,11580060,11582567,11585390,11587829,11589567,11590617,11592604,11594619,11596662,11598589,11600569,11601759,11602738,11603960,11605398,11606479,11607654,11608697,11609537,11609878,11610724,11611376,11612608,11613559,11614303,11614583,11615051,11615377,11616127,11616702,11617220,11617497,11617699,11617814,11617985,11618184,11618422,11618751,11619016,11619267,11619322,11619451,11619588,11619703,11619843,11619990,11620047,11620076,11620189,11620264,11620389,11620482,11620561,11620596,11620623,11620708,11620769,11620833,11620890,11620947,11621033,11621057,11621096,11621143,11621192,11621228,11621288,11621320,11621347,11621397,11621426,11621489,11621522,11621558,11621599,11621626,11621681,11621708,11621728,11621752,11621789,11621798,11621812,11621840,11621883,11621909,11621934,11621965,11621978,11621978,11622021,11622053,11622092,11622119,11622178,11622204,11622218,11622238,11622276,11622327,11622366,11622383,11622404,11622419,11622463,11622514,11622564,11622587,11622660,11622683,11622697,11622730,11622769,11622820,11622858,11622900,11622912,11622924,11622943,11622975,11623024,11623056,11623119,11623182,11623187,11623216,11623259,11623288,11623318,11623357,11623372,11623393,11623420,11623461,11623485,11623513,11623560,11623577,11623577,11623605,11623631,11623649,11623667,11623688,11623698,11623707,11623724,11623747,11623774,11623802,11623834,11623845,11623845,11623858,11623894,11623911,11623938,11623976,11623987,11624000,11624025,11624041,11624054,11624054,11624072,11624080,11624080,11624084,11624089,11624095,11624096,11624100,11624100,11624100,11624105,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114,11624114
Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,6,8,8,10,10,10,11,15,16,17,21,22,23,24,24,25,25,25,25,26,27,27,27,29,30,30,32,32,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,36,37,37,37,39,41,41,42,44,44,45,46,47,47,47,47,48,49,49,51,53,53,53,55,55,55,57,58,59,59,61,61,61,62,64,66,69,69,70,72,74,74,76,76,80,81,81,84,84,86,90,97,102,105,110,112,119,125,132,138,207,225,225,254,334,334,370,396,428,462,493,524,524,630,863,1162,1307,1499,1696,2073,2330,2724,3021,3255,3402,3763,4152,4495,4822,5098,5448,5786,6154,6486,6785,7166,7557,7926,8296,8686,9035,9371,9690,10077,10430,10775,11091,11456,11896,12168,12477,12825,13107,13419,13736,14161,14507,14783,15057,15319,15701,15978,16229,16468,16680,16900,17133,17348,17588,17824,18060,18263,18443,18627,18801,18979,19141,19344,19480,19644,19758,19888,20022,20141,20266,20380,20485,20598,20713,20806,20912,20993,21086,21174,21237,21312,21387,21459,21530,21586,21663,21716,21781,21845,21899,21953,22009,22073,22126,22174,22248,22326,22385,22455,22513,22574,22641,22729,22808,22892,22973,23061,23125,23226,23313,23380,23519,23621,23728,23804,23994,24161,24286,24450,24587,24735,24925,25098,25295,25491,25701,25901,26104,26303,26526,26743,26973,27230,27446,27655,27883,28126,28379,28663,28904,29151,29400,29615,29840,30091,30301,30582,30817,31058,31265,31469,31683,31928,32168,32394,32610,32831,33021,33245,33474,33644,33877,34117,34319,34531,34787,34964,35170,35341,35480,35609,35788,35972,36114,36266,36443,36596,36719,36884,37010,37165,37291,37432,37547,37668,37777,37872,37968,38063,38147,38261,38324,38424,38521,38614,38688,38784,38862,38946,39037,39122,39188,39278,39358,39423,39501,39605,39682,39773,39884,39962,40050,40144,40252,40338,40452,40547,40644,40726,40813,40891,40977,41086,41157,41228,41290,41385,41477,41545,41607,41683,41740,41817,41880,41949,42014,42075,42145,42196,42258,42306,42306,42358,42413,42454,42493,42526,42563,42600,42642,42681,42712,42733,42768,42794,42813,42830,42858,42878,42901,42924,42934,42944,42957,42975,42982,42991,42998,43004,43013,43021,43029,43034,43037,43038,43041,43042,43044,43044,43047,43049,43055,43055,43056,43057,43058,43060,43063,43063,43065,43065,43067,43071,43072,43073,43075,43075,43075,43076,43076,43078,43078,43078,43078,43078,43078,43079,43079,43080,43080,43080,43080,43081,43081,43081,43081,43082,43083,43083,43083,43083,43083,43083,43083,43083,43083,43083,43084,43084,43084,43084,43084,43084,43084,43087,43087,43087,43087,43087,43087,43088,43089,43089,43089,43089,43089,43089,43089,43090,43090,43090,43090,43091,43091,43091,43091,43091,43091,43092,43092,43092,43092,43092,43092,43092,43093,43093,43093,43093,43094,43094,43094,43094,43094,43094,43094,43094,43095,43095,43096,43097,43098,43098,43100,43103,43103,43103,43104,43105,43106,43106,43108,43110,43110,43111,43112,43113,43117,43117,43117,43118,43119,43120,43122,43123,43125,43126,43126,43126,43129,43130,43132,43132,43137,43137,43138,43139,43141,43142,43146,43146,43146,43146,43146,43146,43147,43147,43148,43148,43149,43149,43149,43151,43151,43151,43152,43153,43153,43153,43154,43155,43155,43155,43155,43155,43157,43158,43159,43159,43159,43159,43159,43161,43161,43162,43162,43162,43163,43163,43163,43164,43165,43165,43165,43165,43166,43166,43166,43166,43166,43166,43166,43166,43166,43166,43167,43167,43168,43169,43169,43169,43169,43169,43170,43170,43170,43170,43170,43172,43175,43176,43176,43177,43177,43177,43178,43178,43178,43178,43178,43178,43178,43179,43179,43179,43179,43179,43179,43180,43180,43181,43182,43184,43184,43184,43184,43184,43184,43184,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43186,43187,43187,43187,43188,43188,43188,43188,43188,43191,43191,43195,43195,43195,43196,43196,43196,43197,43197,43198,43200,43201,43201,43201,43201,43201,43201,43201,43201,43202,43203,43204,43205,43205,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206,43206
Infected,9,9,9,9,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,15,16,19,24,29,29,38,42,46,51,62,71,76,79,102,113,125,142,144,155,166,187,168,173,174,180,176,172,173,172,150,147,149,135,136,140,141,119,119,113,92,89,88,76,74,74,74,72,72,72,72,72,70,70,70,70,71,71,61,61,80,72,72,72,64,61,61,84,86,90,92,93,93,93,92,89,89,90,86,87,81,81,80,81,81,67,62,58,58,53,54,54,48,48,44,43,42,43,43,43,41,42,49,55,54,54,53,52,55,55,55,57,57,52,52,51,47,47,47,47,63,62,57,57,54,55,57,57,56,63,60,61,60,61,59,74,81,85,86,90,93,105,119,135,207,255,318,359,402,423,486,516,576,605,641,642,664,670,692,702,717,720,734,681,679,686,684,670,672,654,654,618,615,589,577,557,549,521,511,502,488,455,445,407,397,380,377,369,361,356,348,343,338,337,338,337,337,332,322,289,289,281,281,286,289,301,298,299,290,290,290,289,289,290,291,295,297,299,299,302,307,308,307,309,317,308,309,312,313,313,324,326,323,325,326,330,330,333,332,343,350,351,355,359,360,360,345,357,390,385,380,378,410,391,396,409,395,396,397,398,394,396,401,399,403,396,398,402,390,391,386,375,379,380,377,388,391,395,388,392,391,391,388,388,379,379,377,379,380,374,375,387,372,373,374,385,372,370,377,386,382,393,396,403,390,394,393,390,391,392,397,390,401,395,396,396,376,377,377,374,376,376,376,363,360,360,507,586,674,747,792,838,877,942,965,967,988,1061,1078,1106,1131,1132,1210,1255,1308,1339,1359,1349,1345,1351,1294,1288,1297,1236,1230,1201,1202,1189,1189,1198,1209,1193,1199,1206,1218,1231,1149,1152,1112,1094,1097,1098,1072,1032,999,1002,1003,1004,1004,972,959,941,944,951,908,913,916,865,874,891,870,876,881,854,860,865,874,892,901,902,899,908,931,963,980,959,962,969,963,969,980,997,1000,985,994,999,1007,1075,1096,1081,1105,1117,1135,1168,1275,1346,1454,1622,1838,1945,2062,2177,2351,2618,2932,3235,3467,3755,3952,4171,4378,4596,4834,5437,5893,6271,6641,7110,7463,7738,8130,8481,8884,9097,9442,9725,9969,10215,10797,11088,11316,11719,12034,12243,12605,13250,14033,14383,14856,15191,15416,15718,15944,16335,17572,17666,18087,18543,18907,19569,20336,21083,22352,23640,25242,26880,28054,29823,32466,35291,38433,42296,45862,50559,56112,61280,67085,76427,82969,90450,98737,107468,117373,130563,141200,152200,163545,169618,177517,187932,198715,208315,216426,226204,234881,242824,252025,259672,270438,281032,290101,299424,311105,322302,333746,343665,353131,364347,374491,386674,394622,405882,416606,426271,436103,448090,455668,466505,473749,485732,499813,510126,518854,529713,542634,546208,558353,568898,581656,588291,595975,604922,611804,620150,627105,631508,634541,640732,649600,649928,657139,664396,672434,679297,688498,690026,695259,700119,704855,696409,687081,674721,658782,638871,618754,599819,581327,578369,583705,590498,596514,580821,584149,587557,591994,598035,603290,606956,610805,614816,617878,622081,626480,627775,631946,637242,641854,644737,649935,656297,662147,668521,675580,683010,689486,692278,701332,711707,722246,733494,745506,757516,769262,780749,785210,797271,805396,818318,828693,840925,850960,864757,863624,874586,886676,903433,896317,910580,919158,943145,962078,967947,975603,996031,1004608,1025231,1046436,1067513,1089622,1110394,1108865,1118676,1140961,1165599,1187594,1210868,1230531,1252258,1275213,1268091,1291459,1306009,1327599,1303111,1315715,1330530,1325100,1335205,1340600,1352621,1370629,1354174,1351377,1358732,1362063,1357351,1340959,1330996,1318069,1298375,1292106,1291952,1287250,1203365,1204447,1173425,1156263,1159805,1116429,1114341,1102418,1102730,1077326,1080369,1085704,1089458,1091394,1060239,1004644,991754,978028,979460,973509,922496,920107,880396,869984,841064,833320,831560,829410,828569,840857,790887,803934,821618,840367,856131,878197,900858,930444,963364,1005510,1046002,1087907,1129941,1188178,1246933,1316075,1403148,1483592,1561606,1658414,1747179,1855250,1976297,2099804,2242651,2358413,2509903,2646905,2787264,2932551,3066632,3178967,3276839,3351285,3440608,3480096,3536978,3537755,3592444,3625391,3579530,3523892,3458473,3411904,3341369,3274556,3174003,3125209,3021359,2999992,2837363,2828640,2792969,2773112,2769811,2525710,2448409,2380176,2361677,2356372,2351694,2354049,2176203,2188606,2127537,2142437,2093724,2103818,2112312,2001963,2013472,2017491,2026946,2035670,2040400,2041551,2026960,1988477,1916799,1919965,1908613,1910414,1912609,1913634,1874826,1874271,1876467,1877699,1878020,1878734,1878969,1879279,1875991,1869268,1865697,1861927,1858833,1855613,1849101,1841318,1835834,1834298,1826741,1824118,1819015,1817968,1812086,1804024,1796733,1789230,1782217,1777521,1769080,1764403,1756350,1747675,1739848,1731668,1723369,1715966,1712464,1708874,1702299,1697622,1688941,1683476,1679004,1670983,1663362,1658208,1654514,1645291,1640297,1635634,1631325,1622660,1618112,1611398,1605415,1596716,1588146,1583069,1575699,1566773,1557683,1552224,1543505,1536839,1529239,1521325,1515523,1507535,1501975,1493743,1489712,1482147,1477984,1471365,1464201,1461016,1456941,1449089,1445448,1442118,1433916,1424931,1420181,1414611,1408950,1403860,1396681,1390463,1384140,1375959,1368394,1362849,1357179,1349802,1344534,1337327,1329810,1322631,1319370,1315589,1311883,1308512,1304007,1296445,1294213,1291726,1286145,1282154,1278462,1270150,1264179,1258008,1247470,1238064,1231922,1220179,1211965,1207366,1197462,1191700,1185353,1178814,1171110,1166109,1147285,1145560,1134509,1129202,1115271,1109603,1076383,1063261,1055394,1013176,960954,904112,836936,838187,839404,841147,841765,842434,843660,843906,844202,844937,845294,845852,845729,846252,846195,846366,846892,847106,847442,848057,848321,848611,848833,849705,850305,851093,851752,851850,852293,852377,852822,853085,854055,854297,854523,854721,854771,855191,855259,855684,855844,856198,856171,856316,856510,856573,856984,857559,857703,857852,858020,858267,858482,858643,858906,859335,859414,859586,859724,860151,860509,860857,861118,861263,861382,861639,861803,862170,862321,862726,862945,863250,863482,863909,864245,864736,865226,865512,865623,865984,866194,866576,866993,867386,867694,867840,868167,868426,868617,868884,869130,869354,869482,869693,869838,869905,870026,870219,870255,870285,870421,870546,870536,870715,870776,870770,870776,870826,870884,870916,870962,871003,871031,871069,871137,871178,871188,871198,870854,870843,870849,870864,870881,870848,870737,870723,870732,870734,870736,870740,870748,870753,870758,870771,870778,870828,870849,870843,870142,870158,868792,868794,868800,868812,868826,868797,868800,868805,868835,868839,868858,868875,868884,868897,868899,868902,868917,868920,868937,868944,868940,868946,868955,868956,868962,868963,868968,868976,868988,868990,868990,868998,869001,869017,869025,869030,869033,869041,869045,869064,869078,869083,869083,869096,869103,869110,869114,869115,869113,869118,869125,869091,869104,869118,869143,869149,869153,869152,869192,869226,869254,869283,869361,869462,869480,869575,869722,869937,870397,871074,871827,872493,873522,874906,876859,879075,881343,883147,884498,886179,887860,889978,891874,894205,895201,896530,897156,897607,898268,899692,902093,904211,905425,907005,908185,910034,911930,913404,914317,915082,916827,918567,919757,921215,922753,923640,924470,925387,926281,926840,927575,928353,928995,929149,929864,930243,931234,931983,932548,932614,933034,933297,933943,934421,934834,935021,935154,935200,935332,935477,935575,935877,936092,936288,936311,936426,936525,936617,936713,936822,936871,936897,936997,937035,937134,937211,937280,937296,937315,937398,937441,937489,937535,937577,937648,937657,937693,937735,937771,937796,937851,937876,937898,937937,937955,938012,938033,938063,938094,938118,938171,938194,938211,938228,938261,938270,938276,938303,938342,938358,938381,938409,938415,938415,938457,938480,938514,938535,938591,938612,938625,938644,938678,938726,938760,938770,938776,938786,938829,938869,938915,938929,938993,939004,939014,939045,939066,939098,939118,939147,939155,939163,939179,939207,939223,939238,939294,939352,939345,939370,939410,939419,939449,939477,939481,939487,939510,939544,939553,939571,939613,939611,939611,939634,939658,939666,939678,939695,939683,939686,939698,939713,939724,939745,939771,939777,939777,939778,939813,939815,939836,939869,939879,939877,939902,939910,939907,939907,939901,939903,939903,939907,939912,939918,939919,939923,939923,939923,939928,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937,939937
        
