29/12/2023,6629600,120210,2025,30,23860,6485530
30/12/2023,6631817,120237,2217,27,23083,6488497
31/12/2023,6631970,120237,153,0,23064,6488669
1/1/2024,6632040,120237,70,0,22967,6488836
2/1/2024,6632109,120237,69,0,18878,6492994
