Daily cases,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,8,0,4,9,1,0,4,8,6,9,19,18,26,4,17,24,19,24,30,32,32,19,16,17,28,21,20,19,19,13,16,19,37,19,19,18,17,6,8,16,7,6,5,2,7,12,5,1,6,2,2,8,8,6,6,8,6,3,13,6,4,8,7,12,9,3,11,15,13,10,10,3,16,15,6,8,7,12,21,5,28,16,22,25,9,28,21,52,37,34,35,55,24,33,86,77,74,50,53,29,52,75,68,119,69,86,64,91,147,169,152,143,151,139,190,294,270,288,310,375,245,245,350,649,360,386,365,440,446,504,560,423,582,563,420,277,550,768,540,931,629,612,503,456,490,530,367,788,427,435,580,653,1011,721,484,586,636,549,1072,802,806,728,619,559,766,666,1059,950,736,643,842,1002,985,1193,1214,0,1588,897,1121,1153,1222,1240,1027,833,1117,1327,1325,1420,1485,970,937,776,1379,1302,1556,1338,1187,703,1087,1370,1400,1357,1233,730,935,890,1156,1068,1001,1353,0,1947,1013,1355,1331,1225,1386,1051,733,1015,1542,1372,1196,1166,929,632,847,1503,1191,1210,1262,861,511,862,1231,1017,1296,1105,746,540,863,1141,1106,1050,946,736,488,979,1202,1171,1184,1100,726,643,998,1422,1219,1187,0,2259,618,895,1330,1222,1351,1155,851,539,534,1168,1165,1180,1206,954,576,1009,1258,1127,1132,1149,524,549,927,1167,1125,1084,1019,767,635,911,1138,1048,1072,545,597,558,1037,1315,1207,1270,539,589,717,1155,1447,1369,1207,1035,756,656,1032,1063,1086,945,958,508,363,861,835,765,831,651,431,355,600,721,571,639,568,436,289,440,528,455,446,506,281,210,417,486,418,431,390,265,182,430,434,353,437,549,239,208,423,399,418,427,365,200,180,428,376,403,347,416,216,188,372,412,473,376,480,267,176,431,501,485,470,0,0,0,1535,0,0,1740,0,0,0,1586,0,0,0,0,0,1392,1690,0,0,2698,0,0,0,2799,1069,1121,1044,1060,664,536,1130,1531,1776,1656,1830,1277,1203,1927,2434,2781,2609,1991,1839,1855,1304,2555,2559,2392,1029,3463,1500,2236,3173,3039,2815,2795,1768,1322,2294,2900,2812,2587,2445,1726,1139,2370,2587,2436,2180,2338,1405,1141,2293,2319,2181,2200,1836,1177,928,1900,2187,2041,1852,1642,1196,866,1708,1845,1869,1604,1582,1086,797,1525,1903,1743,1739,1563,944,792,1857,1777,1602,1666,1435,993,690,1488,1279,1847,1544,1396,837,785,1569,1653,1576,1500,1269,972,742,1354,1532,1802,1139,1143,823,614,856,1467,1695,1608,1386,960,1020,943,1795,1827,1932,1674,1223,888,1882,2128,2002,1821,1792,1184,878,1932,2195,2311,2060,2048,1267,1480,2230,2619,2706,2787,2278,1629,1454,2581,2848,2991,2750,2348,2046,1435,2956,2884,2975,2825,2546,1649,1381,1376,2725,2901,2801,2349,1627,1514,2731,2547,2701,2550,2271,1368,1178,2078,2036,2072,1688,2070,1092,881,1506,1614,1617,1368,1255,754,565,1319,1170,1050,1010,949,502,358,708,943,748,618,569,350,276,757,732,596,448,420,226,219,491,378,397,487,339,157,154,324,320,314,235,219,166,118,239,195,251,201,192,141,71,167,177,133,131,100,70,61,48,120,304,120,124,56,51,92,118,82,89,74,96,59,81,68,55,110,103,43,71,105,163,237,263,385,110,117,421,404,521,1067,745,550,528,1500,2542,2981,3153,3374,1735,2089,4050,4170,4693,5224,4711,3169,2825,5365,5359,6016,6169,5394,4239,2696,5859,6525,6969,7302,6021,3424,2940,6606,7089,7189,6222,5566,3425,2746,6136,6105,5656,5488,4635,2707,2085,4507,4291,4005,4114,3053,2179,1775,3391,3195,2796,2646,2155,1037,1264,2203,1909,1772,1771,1362,773,820,1458,1449,1368,1122,980,789,454,1093,1095,1096,958,899,429,424,902,912,943,817,726,397,369,868,742,709,831,647,368,275,685,707,720,714,508,323,289,288,540,710,209,336,310,787,0,685,730,666,719,437,342,711,0,1759,764,724,508,429,1032,1396,1481,1548,1164,814,774,1697,1804,1860,1847,1417,1327,1080,2034,2163,2505,2174,1642,1408,1375,2238,2175,3499,2692,2138,1671,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67965,2719,2719,2719,2719,2719,2719,2287,2287,2287,2287,2287,2287,2288,1901,1901,1901,1901,1901,1901,1904,1638,1638,1638,1638,1638,1638,1639,1523,1523,1523,1523,1523,1523,1525,1270,1270,1270,1270,1270,1270,1271,1273,1273,1273,1273,1273,1273,1275,1166,1166,1166,1166,1166,1166,1167,882,882,882,882,882,882,885,3315,3322,3181,3271,3148,3400,3237,3131,3411,3454,3211,2900,1983,1907,2344,2004,2096,879,0,0,0,0,0,0,4601,0,0,0,0,0,0,2966,0,0,0,0,0,0,2528,0,0,0,0,0,0,2617,0,0,0,0,0,0,2703,0,0,0,0,0,0,0,2448,0,0,0,0,0,2733,0,0,0,0,0,0,2538,0,0,0,0,0,0,2779,0,0,0,0,0,0,3552,0,0,0,0,0,4031,0,0,0,0,0,0,5190,0,0,0,0,0,0,5155,0,4960,0,0,0,0,0,0,0,0,0,0,0,5712,0,0,0,4857,0,0,0,0,0,0,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,4207,0,0,0,0,0,0,4471,0,0,0,0,0,0,0,5109,0,0,0,0,0,0,5561,0,0,0,0,0,4926,0,0,0,0,0,0,4423,0,0,0,0,0,0,3587,0,0,0,0,0,0,3587,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,902,0,0,0,0,0,0,772,0,0,0,0,0,0,805,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,632,0,0,0,0,0,0,329,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily deaths,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,1,4,0,1,1,1,2,2,1,5,4,2,5,7,8,4,2,3,9,7,11,6,11,10,8,7,10,4,8,9,10,10,9,18,10,7,9,11,8,9,9,10,3,10,10,7,12,7,8,7,7,14,10,11,10,11,0,18,7,10,7,9,9,0,32,21,12,24,16,7,16,15,12,16,17,20,20,21,18,15,21,14,17,16,14,19,19,24,13,13,20,0,37,17,20,16,15,21,13,19,16,10,25,9,15,11,10,18,14,15,14,17,16,14,17,11,17,14,14,11,8,15,12,13,9,11,12,15,11,11,14,10,9,9,11,12,10,11,9,0,26,7,21,12,5,11,10,15,11,5,8,18,16,20,17,15,21,18,18,13,18,8,15,20,11,13,16,15,12,14,14,14,21,17,14,17,10,12,15,14,8,12,13,11,19,19,19,19,17,16,15,14,17,17,15,17,16,9,19,15,14,12,14,11,15,9,17,15,5,8,15,7,7,9,12,10,8,7,5,6,3,9,4,5,4,7,7,8,11,7,8,6,5,3,8,3,4,3,3,6,8,4,5,4,2,3,3,7,4,7,3,5,8,6,5,5,3,2,0,0,0,12,0,0,23,0,0,0,26,0,0,0,0,0,17,26,0,0,18,0,0,0,26,10,11,6,13,7,8,5,11,10,11,7,15,10,18,16,15,14,23,12,24,20,16,15,24,21,23,21,26,26,32,33,24,22,32,48,23,40,29,32,23,29,28,31,21,33,31,29,19,33,24,26,29,22,30,23,23,27,20,24,24,23,19,19,30,22,14,17,16,24,16,21,14,21,12,15,19,13,6,7,12,17,15,8,14,13,7,13,13,8,18,17,13,15,17,6,15,11,9,10,8,8,8,17,15,6,10,16,17,12,6,11,11,17,21,16,12,8,18,7,16,14,12,14,11,19,14,15,12,16,18,12,19,17,16,23,14,26,14,21,14,17,17,28,25,25,24,31,29,19,33,26,25,27,19,38,30,30,42,32,33,42,30,40,21,25,35,28,39,33,37,27,28,27,26,28,31,31,28,29,23,34,20,26,27,26,22,17,21,23,15,32,19,14,14,9,14,11,13,8,18,13,18,15,18,13,10,10,12,8,12,7,7,7,7,10,9,8,10,7,3,3,3,7,7,9,4,3,2,3,4,3,6,4,3,3,2,1,6,0,4,4,1,0,0,0,3,0,4,0,0,2,1,0,2,4,2,1,0,1,1,3,0,1,3,2,3,3,1,2,7,2,1,4,8,7,5,7,2,6,4,9,7,10,11,8,13,9,13,16,12,14,8,20,18,12,16,20,17,18,18,18,18,22,20,12,14,8,23,18,27,20,12,13,17,18,15,15,15,14,18,6,10,10,16,9,15,16,8,15,6,7,11,11,7,8,6,10,13,11,6,3,9,12,5,2,3,5,2,5,10,10,2,8,5,3,4,7,5,8,3,4,5,4,1,4,4,4,5,4,5,0,5,6,3,3,2,2,1,0,3,2,3,1,3,4,6,2,4,4,3,1,3,7,2,6,2,3,2,6,1,4,4,5,3,1,5,4,6,3,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6,7,8,9,8,8,8,7,7,7,7,7,7,5,5,4,5,5,5,5,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,3,3,3,5,4,3,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,3,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,25,0,0,0,0,0,0,18,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Active cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,9,13,22,23,23,27,35,41,50,68,86,109,113,130,154,173,197,227,258,290,309,324,341,369,388,403,420,436,447,457,470,506,513,525,536,547,549,555,564,557,554,543,532,513,495,484,465,445,425,404,393,384,375,364,355,347,337,336,327,314,306,294,285,277,277,281,287,292,292,288,281,295,305,301,301,301,300,313,312,335,344,359,379,377,398,413,462,497,523,552,604,620,647,727,804,869,907,951,961,990,960,990,1064,1101,1169,1222,1227,1293,1445,1544,1641,1749,1860,2007,2220,2416,2636,2882,3232,3442,3653,3883,4437,4709,4983,5327,5701,6005,6395,6831,7104,7595,8086,8449,8549,8968,9601,10077,10862,11389,11902,12299,12617,12870,13266,13502,14228,14542,13066,13375,13832,14597,14985,15321,15805,16282,16605,17445,17865,18436,19109,19547,19867,20428,20803,21635,22364,22947,21343,21857,22604,22424,23414,23544,23544,24795,25471,26340,26143,27158,28231,29258,29187,30081,31137,31660,32676,33936,34749,35534,35968,37115,37490,38528,39454,40330,39730,40223,41142,42110,42981,43461,43339,43433,43021,37015,36068,34278,33225,33225,30439,31118,32178,32006,32671,33694,34732,34868,35444,36491,34262,34911,35515,36051,36291,36591,37451,38203,38899,39769,40614,39439,39587,40217,40547,41293,41867,42384,41724,42097,42687,42921,43543,43780,44422,43847,44123,44746,45157,45718,46336,46703,45862,46454,47186,47781,48438,48438,49694,49318,49555,50235,50790,50412,51059,51745,50386,50720,51375,49324,46123,44488,43115,41741,39898,39200,38078,36430,35402,33944,32722,31109,30349,29501,29988,30685,31064,31079,31135,31661,32062,32849,33274,33789,33329,33654,34436,35213,35916,36362,36758,37291,37736,37860,38646,39226,39405,39926,39077,39429,39805,40268,40397,40695,41098,41313,40370,40343,40247,40342,40054,39732,39038,38970,38734,38656,38720,38693,39034,38872,38141,37842,37749,37585,36524,36542,36460,36334,36051,35584,35527,35628,34767,33960,32278,31164,30178,29862,28843,27913,27612,26721,26607,25235,24442,23058,22108,20423,18783,18021,17371,16323,16408,16565,16644,16833,17181,17117,17264,17420,17595,17655,17879,18153,18500,18771,18771,18771,18771,19580,19580,19580,20540,20540,20540,20540,21108,21108,21108,21108,21108,21108,22483,22989,22989,22989,24766,24766,24766,24766,26239,26784,27716,28532,29214,29704,29896,29697,31004,32370,33812,35209,36158,36808,38197,40184,42572,44751,46205,47095,47919,48351,47874,48710,49596,50108,52679,53260,54067,55721,57307,57291,59031,59974,60647,62089,64174,66229,66865,68505,68935,70045,71703,66607,68076,68121,69495,70679,71450,72623,73792,74969,75921,76847,77827,78483,76881,72907,73878,74383,74774,75612,76364,75650,76471,76798,74029,70826,71205,71340,70032,69021,69329,69155,69132,69648,70111,69422,69739,69994,70424,69597,70086,69690,70089,70612,69783,70283,71289,72092,71414,71670,70119,70967,71701,70985,70846,70585,70784,71011,71488,71244,71724,72370,71974,71918,71865,72944,72145,70862,70866,71054,71936,73072,74127,74130,74194,73785,72901,73406,73297,72887,72984,74133,75297,76131,77633,78660,80060,81325,82623,82468,82842,82460,83803,82929,83781,84137,84345,84929,85526,86421,88553,89150,88959,89764,88148,88456,89753,89953,91037,92151,92233,92300,90208,90591,91724,92554,93025,93578,92918,93557,93684,94119,94789,95378,95403,94645,95376,87187,88471,88643,89167,89296,82290,82365,82064,82280,82432,80836,80585,77917,77123,76578,75227,74291,72740,72141,69365,67612,66989,65746,64593,63544,61850,61069,60253,60449,59610,52244,51205,49637,48017,48252,46261,43250,41489,39729,38889,37646,37037,36176,34274,32402,30742,29013,26757,23499,23098,22810,22385,20245,19380,18210,17692,17438,15543,15398,14723,13773,12557,11520,10546,9425,7913,6282,4942,4647,3601,2880,2377,2024,1914,1871,1659,1690,1656,1596,1544,1547,1475,1472,1278,1390,1472,1682,2047,2137,2116,2494,2802,3280,4223,4936,5416,5892,7096,9457,12348,15346,18684,20378,22176,25792,29475,33904,38278,42870,45879,47796,52274,56984,62305,65564,70558,73966,76592,82221,88602,95520,101937,107558,109897,112773,117376,123238,129280,134126,138598,141030,141963,146684,150958,154622,158231,161500,163114,163464,165746,145917,142275,140531,141326,141397,142045,141367,137584,134519,134866,134673,133266,131333,127790,123837,121748,119661,116282,111851,103888,99094,97354,95771,96497,92775,88325,83308,78333,75393,71964,65483,61963,58329,53807,50076,44671,39193,33857,31065,27466,24973,22178,18344,16430,15350,15012,14421,13908,12163,11238,11293,11765,11594,11338,10915,10936,10675,10236,9882,9671,9747,9886,9886,10138,9963,10526,10832,10753,10550,10816,10816,11593,11861,12107,12033,11862,12148,12150,12696,13625,14290,14792,14978,16037,16327,17725,18683,19330,20308,20278,21026,22338,23463,24782,25857,26549,26857,28117,28566,31441,33124,34163,34507,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,35698,103564,106277,108989,111700,114410,117121,119832,122111,124391,126671,128951,131231,133511,135792,137688,139584,141481,143377,145273,147169,149068,150702,152336,153970,155604,157238,158872,160509,162028,163547,165066,166585,168104,169623,171144,172410,173676,174942,176208,177474,178740,180007,181275,182543,183811,185080,186349,187618,188889,190051,191213,192376,193539,194702,195863,197026,197905,198784,199663,200542,201421,202300,203183,206495,209814,212991,216259,219403,222800,226034,229162,232570,236021,239229,242126,244106,246010,248352,250353,252447,253324,253324,253324,253324,253324,253324,253324,257917,257917,257917,257917,257917,257917,257917,260875,260875,260875,260875,260875,260875,260875,263395,263395,263395,263395,263395,263395,263395,266003,266003,266003,266003,266003,266003,266003,268696,268696,268696,268696,268696,268696,268696,268696,271134,271134,271134,271134,271134,271134,273855,273855,273855,273855,273855,273855,273855,276386,276386,276386,276386,276386,276386,276386,279157,279157,279157,279157,279157,279157,279157,282704,282704,282704,282704,282704,282704,286727,286727,286727,286727,286727,286727,286727,291904,291904,291904,291904,291904,291904,291904,297046,297046,301987,301987,301987,301987,301987,301987,301987,301987,301987,301987,301987,301987,307680,307680,307680,307680,312518,312518,312518,312518,312518,312518,312518,316307,316307,316307,316307,316307,316307,316307,316307,316307,316307,316307,316307,316307,316307,316307,320485,320485,320485,320485,320485,320485,320485,324678,324678,324678,324678,324678,324678,324678,329130,329130,329130,329130,329130,329130,329130,329130,334223,334223,334223,334223,334223,334223,334223,339769,339769,339769,339769,339769,339769,344674,344674,344674,344674,344674,344674,344674,349072,349072,349072,349072,349072,349072,349072,352641,352641,352641,352641,352641,352641,352641,356211,356211,356211,356211,356211,356278,356278,356278,356278,356278,356278,356278,356278,356278,356278,356278,356278,356278,356278,357496,357496,357496,357496,357496,357496,357496,358597,358597,358597,358597,358597,358597,358597,358597,358597,358597,359514,359514,359514,359514,359514,359514,359514,360475,360475,360475,360475,360475,360475,360475,360475,360475,360475,360475,362491,362491,362491,362491,362491,362491,362491,362491,362491,362491,363392,363392,363392,363392,363392,363392,363392,364291,364291,364291,364291,364291,364291,364291,365061,365061,365061,365061,365061,365061,365061,365864,365864,365864,365864,365864,365864,365864,367498,367498,367498,367498,367498,367498,367498,367498,368121,368121,368121,368121,368121,368121,368121,368444,368444,368444,368444,368444,368444,368444,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744,368744
        
            
            
